[21.875, 1.5474831774199491]
[23.4375, 4.37607960195143]
[25.0, 0.6255006158094479]
[26.5625, 4.843509475415652]
[28.125, 2.7041806985131]
[29.6875, 1.5481799678543704]
[31.25, 1.037406827341321]
[32.8125, 3.2405826568801266]
[34.375, 2.0667730608035915]
[35.9375, 1.6852193196937157]
[37.5, 1.403892526795989]
[39.0625, 2.205085214831542]
[40.625, 1.418320766260053]
[42.1875, 0.9270985979134007]
[43.75, 3.979545112286025]
[45.3125, 1.9049793599080316]
[46.875, 5.932896203571295]
[48.4375, 3.0884455720898245]
[1.5625, 31.011644978916628]
[3.125, 25.8795100212681]
[4.6875, 19.183601121282592]
[6.25, 10.371530824042893]
[7.8125, 5.751838131075049]
[9.375, 8.194359556040041]
[10.9375, 17.03842948127366]
[12.5, 12.069905833189864]
[14.0625, 8.842993789310636]
[15.625, 6.489491892421123]
[17.1875, 4.948956731371436]
[18.75, 4.524717887651858]
[20.3125, 4.654311055618289]
[21.875, 5.649779410406011]
[23.4375, 8.440761594016404]
[25.0, 3.7215926744302643]
[26.5625, 4.074751181086335]
[28.125, 3.8272197485979107]
[29.6875, 3.5543388658900352]
[31.25, 2.10468691666246]
[32.8125, 1.335959114605247]
[34.375, 2.1812141939431884]
[35.9375, 3.3904347473164558]
[37.5, 1.0077626516354172]
[39.0625, 1.110746251749576]
[40.625, 2.4912430932237717]
[42.1875, 1.8210983818905713]
[43.75, 4.987427312069156]
[45.3125, 2.8916956755302334]
[46.875, 6.004732349005399]
[48.4375, 2.8407242253082865]
[1.5625, 49.514570330072395]
[3.125, 28.925578471422373]
[4.6875, 22.79443028034299]
[6.25, 11.87341014424457]
[7.8125, 13.661227807950977]
[9.375, 20.521409459312935]
[10.9375, 7.348821940997341]
[12.5, 5.4521880810428005]
[14.0625, 5.899720055859636]
[15.625, 8.482699536975163]
[17.1875, 7.512602285172901]
[18.75, 9.018186412634291]
[20.3125, 10.103656073600932]
[21.875, 6.408835540852652]
[23.4375, 10.077670733701712]
[25.0, 5.0791859586610935]
[26.5625, 5.331045756948654]
[28.125, 5.16756689739839]
[29.6875, 3.8131135133727723]
[31.25, 1.8913623761942302]
[32.8125, 5.678443993760016]
[34.375, 4.039970248393166]
[35.9375, 2.3742280984814137]
[37.5, 5.729673898573882]
[39.0625, 5.131811354824181]
[40.625, 5.327711946061833]
[42.1875, 5.132345803541409]
[43.75, 5.395395971893562]
[45.3125, 4.573976442867228]
[46.875, 4.222808657187532]
[48.4375, 2.1348922778863835]
[1.5625, 66.79930556930982]
[3.125, 32.56902398604839]
[4.6875, 23.721808451774248]
[6.25, 20.40468456806224]
[7.8125, 21.302095821096415]
[9.375, 10.441958930493996]
[10.9375, 12.503052857075257]
[12.5, 12.884132573863184]
[14.0625, 8.885800041353818]
[15.625, 9.757342133904409]
[17.1875, 9.892495676761165]
[18.75, 4.4574777274594455]
[20.3125, 8.262372382909192]
[21.875, 3.1241702560460984]
[23.4375, 7.7729568783034955]
[25.0, 2.8997550494883186]
[26.5625, 5.246641927686703]
[28.125, 3.2989572673350183]
[29.6875, 1.7694165647699858]
[31.25, 5.309627488380211]
[32.8125, 4.266039717768253]
[34.375, 2.8156006178597695]
[35.9375, 5.287780556143408]
[37.5, 1.2309395080764785]
[39.0625, 3.805175987417334]
[40.625, 1.652334496939598]
[42.1875, 3.708752888168381]
[43.75, 1.8037388438415518]
[45.3125, 4.103001920851863]
[46.875, 1.7461512430050483]
[48.4375, 1.5998255869397302]
[1.5625, 90.51269484281623]
[3.125, 38.85260483712849]
[4.6875, 24.238658042576862]
[6.25, 24.228350793343644]
[7.8125, 12.627403730072285]
[9.375, 24.1944554155221]
[10.9375, 17.80644149121229]
[12.5, 16.047389774835366]
[14.0625, 13.498516316978266]
[15.625, 10.440124249897462]
[17.1875, 12.267780925817572]
[18.75, 9.836726615203142]
[20.3125, 10.118281326517746]
[21.875, 6.8529859795844]
[23.4375, 9.56520719762632]
[25.0, 6.051519318614543]
[26.5625, 6.284199359430835]
[28.125, 4.24400778534416]
[29.6875, 3.521214535158441]
[31.25, 6.396982101872694]
[32.8125, 1.333055439607961]
[34.375, 3.9691971480047106]
[35.9375, 1.5840565227342145]
[37.5, 6.384343435864283]
[39.0625, 3.8028118808971323]
[40.625, 5.8542724161877775]
[42.1875, 4.527088045095873]
[43.75, 5.304226276282988]
[45.3125, 7.258364743289168]
[46.875, 4.709642447952087]
[48.4375, 6.8934153114292664]
[1.5625, 111.8558304540681]
[3.125, 49.02762065902977]
[4.6875, 33.52966823658627]
[6.25, 26.41594500654232]
[7.8125, 21.259975025573333]
[9.375, 30.93490216057093]
[10.9375, 7.968793638704747]
[12.5, 14.587629110927775]
[14.0625, 6.5864255324839664]
[15.625, 7.501485182876079]
[17.1875, 3.9667514971550695]
[18.75, 10.89672584700018]
[20.3125, 7.13829290073899]
[21.875, 8.699755708574893]
[23.4375, 8.587938080599372]
[25.0, 5.8347534991025976]
[26.5625, 5.6922239024836685]
[28.125, 2.4843565853879666]
[29.6875, 5.094496576935128]
[31.25, 3.6874394417777463]
[32.8125, 6.6451919165900435]
[34.375, 5.702522942063862]
[35.9375, 7.746272382802913]
[37.5, 4.40321892339234]
[39.0625, 4.677532638609829]
[40.625, 2.3140949908010273]
[42.1875, 2.496383710419656]
[43.75, 3.906381624187772]
[45.3125, 3.7756544613516514]
[46.875, 5.228360534797783]
[48.4375, 6.828915539243372]
[1.5625, 126.64746038273171]
[3.125, 54.03652228745547]
[4.6875, 35.781073287830154]
[6.25, 19.20617603045851]
[7.8125, 18.959032437156125]
[9.375, 7.338997817802668]
[10.9375, 13.738506646579978]
[12.5, 13.07516450548988]
[14.0625, 11.038411172477234]
[15.625, 8.083481345950863]
[17.1875, 7.990425495781065]
[18.75, 6.008390195165405]
[20.3125, 3.2625525615819493]
[21.875, 8.54320185824689]
[23.4375, 7.124146250931025]
[25.0, 4.689081859940174]
[26.5625, 4.9560952432943415]
[28.125, 3.346837674247585]
[29.6875, 6.554024815249189]
[31.25, 3.7738726266583713]
[32.8125, 7.587247743436292]
[34.375, 3.8408000480903355]
[35.9375, 2.5707221553726574]
[37.5, 5.962788723284239]
[39.0625, 3.7950588349862904]
[40.625, 5.387572963354485]
[42.1875, 5.535513769310823]
[43.75, 2.348707186180433]
[45.3125, 1.6137957013238895]
[46.875, 4.153362046448254]
[48.4375, 5.51057824411726]
[1.5625, 136.1974832426798]
[3.125, 51.68814168390802]
[4.6875, 27.486587860169745]
[6.25, 11.04894852129518]
[7.8125, 7.317846217956968]
[9.375, 29.805673811103627]
[10.9375, 8.816744012095759]
[12.5, 13.494881560019772]
[14.0625, 6.908483767505814]
[15.625, 8.457856153127217]
[17.1875, 11.770554439548695]
[18.75, 3.7311370181576153]
[20.3125, 4.999675360981742]
[21.875, 8.825281337573088]
[23.4375, 6.685014949642479]
[25.0, 4.97426306142377]
[26.5625, 5.4566112340350825]
[28.125, 5.817343913092616]
[29.6875, 7.0169346471119285]
[31.25, 6.333368390448844]
[32.8125, 2.655765171280054]
[34.375, 3.9163025660747346]
[35.9375, 6.051609365283058]
[37.5, 3.861390859059501]
[39.0625, 3.8582493779098415]
[40.625, 4.728340163188318]
[42.1875, 5.135822192963171]
[43.75, 4.725469339017485]
[45.3125, 5.697461356682338]
[46.875, 3.610902911905357]
[48.4375, 4.743913008987775]
[1.5625, 141.32110550714546]
[3.125, 42.77345501428814]
[4.6875, 16.107527216390924]
[6.25, 24.402013491077177]
[7.8125, 22.941078473834718]
[9.375, 24.348154344804254]
[10.9375, 15.233714968011107]
[12.5, 15.472179898630015]
[14.0625, 12.09067386006563]
[15.625, 8.865303204529138]
[17.1875, 7.365875667866687]
[18.75, 10.545226033382155]
[20.3125, 9.766876025993998]
[21.875, 9.15175316026055]
[23.4375, 7.217733053622757]
[25.0, 6.1770691260539605]
[26.5625, 6.950744529249563]
[28.125, 8.550269509030333]
[29.6875, 6.283106114178048]
[31.25, 6.830600402354199]
[32.8125, 5.446467294425712]
[34.375, 5.9253628306976305]
[35.9375, 5.868478301636865]
[37.5, 6.600595710836965]
[39.0625, 4.73904064772338]
[40.625, 3.2275630648451283]
[42.1875, 2.008824428108833]
[43.75, 5.4746290947140235]
[45.3125, 8.404003546427552]
[46.875, 3.0154187843882205]
[48.4375, 3.6112931645720727]
[1.5625, 141.67365133210544]
[3.125, 33.3634947645793]
[4.6875, 25.827378322218514]
[6.25, 32.866048836310725]
[7.8125, 26.257787704093243]
[9.375, 10.617423355784096]
[10.9375, 13.561647338650058]
[12.5, 15.485847873791354]
[14.0625, 8.351847761165612]
[15.625, 8.460281046822187]
[17.1875, 6.30510982158414]
[18.75, 9.92603044443208]
[20.3125, 9.310268336054605]
[21.875, 5.983152320925756]
[23.4375, 5.447576380234192]
[25.0, 5.307301421166883]
[26.5625, 6.171767643488079]
[28.125, 8.27601629684721]
[29.6875, 2.518668645947707]
[31.25, 2.9093042743636297]
[32.8125, 8.169794715093063]
[34.375, 3.738247120924914]
[35.9375, 4.956120893001581]
[37.5, 3.966523327955093]
[39.0625, 4.742219300768564]
[40.625, 7.242440600609002]
[42.1875, 6.293175595900265]
[43.75, 4.083343598806174]
[45.3125, 8.151987900578058]
[46.875, 3.0803232451812588]
[48.4375, 2.0231258246170256]
[1.5625, 136.80093417730606]
[3.125, 29.406480375943566]
[4.6875, 36.51246164034127]
[6.25, 23.334918433874815]
[7.8125, 8.090683132579159]
[9.375, 29.85428611195561]
[10.9375, 9.979632214415615]
[12.5, 14.963090905317003]
[14.0625, 9.620921506157925]
[15.625, 9.194340359138824]
[17.1875, 12.761634363045154]
[18.75, 5.859532478035653]
[20.3125, 7.394413763282474]
[21.875, 3.3492737166913154]
[23.4375, 4.4046608345374185]
[25.0, 5.278238343366941]
[26.5625, 6.122988183148431]
[28.125, 7.571928754826948]
[29.6875, 3.785429006831356]
[31.25, 4.369557967160962]
[32.8125, 4.348032943143297]
[34.375, 5.039305567762978]
[35.9375, 6.918426970560737]
[37.5, 5.7205230122978845]
[39.0625, 3.5241837717100615]
[40.625, 3.1763905473455605]
[42.1875, 6.187083858897678]
[43.75, 3.2697230865439995]
[45.3125, 5.746980778906464]
[46.875, 4.265170264947848]
[48.4375, 1.0048650507892023]
[1.5625, 126.25441655796428]
[3.125, 34.113116743089634]
[4.6875, 37.8236996343058]
[6.25, 8.299054689654335]
[7.8125, 20.481029011253682]
[9.375, 11.947321300345221]
[10.9375, 17.34196960355996]
[12.5, 15.745641434783128]
[14.0625, 10.805644157401192]
[15.625, 8.296984049777018]
[17.1875, 9.613072994125385]
[18.75, 5.70115709077637]
[20.3125, 5.255375195571147]
[21.875, 3.9232122663604567]
[23.4375, 4.191987147947738]
[25.0, 5.8243320334309585]
[26.5625, 6.4318309256438875]
[28.125, 6.125554575091682]
[29.6875, 6.756059922373641]
[31.25, 6.887845490568119]
[32.8125, 3.838145191444298]
[34.375, 4.5472431796248545]
[35.9375, 2.9330750263925713]
[37.5, 3.9541379640913825]
[39.0625, 5.319504066663527]
[40.625, 5.0989928893856336]
[42.1875, 2.2307749980374525]
[43.75, 4.975252367181101]
[45.3125, 2.1352231586764865]
[46.875, 6.3498885470662385]
[48.4375, 2.4137134291651674]
[1.5625, 113.45598378036362]
[3.125, 40.99530877503434]
[4.6875, 29.678743504088494]
[6.25, 22.051023536154677]
[7.8125, 26.90823907746578]
[9.375, 15.948846611989628]
[10.9375, 3.4197618864054777]
[12.5, 11.050911138459309]
[14.0625, 5.001088808100371]
[15.625, 5.748511944285878]
[17.1875, 1.99579811335616]
[18.75, 7.064956548952826]
[20.3125, 3.2178401734788276]
[21.875, 4.615140085388284]
[23.4375, 2.6376100187551583]
[25.0, 4.8925354440511715]
[26.5625, 5.112849104487826]
[28.125, 3.0166331239462694]
[29.6875, 6.633348692149376]
[31.25, 5.11522610935925]
[32.8125, 7.210330245694639]
[34.375, 3.136155134847181]
[35.9375, 6.7842052736683955]
[37.5, 4.339722230513603]
[39.0625, 2.025340464059502]
[40.625, 5.269635706888169]
[42.1875, 3.7082265594521027]
[43.75, 3.783985984445284]
[45.3125, 1.8354507315146134]
[46.875, 5.926375838100349]
[48.4375, 2.6456432297774817]
[1.5625, 99.02664777294298]
[3.125, 42.1922183697893]
[4.6875, 13.986123725417666]
[6.25, 23.63597190513214]
[7.8125, 10.526596375728026]
[9.375, 19.894729374430522]
[10.9375, 12.461013599837608]
[12.5, 11.667690583238421]
[14.0625, 8.636036771789557]
[15.625, 5.997973043460904]
[17.1875, 8.954339453218054]
[18.75, 6.9574977561205955]
[20.3125, 4.512333065684973]
[21.875, 5.807120673564754]
[23.4375, 3.310776349307335]
[25.0, 4.495857223445269]
[26.5625, 5.528383479770227]
[28.125, 2.2822825827934343]
[29.6875, 6.054576755206661]
[31.25, 2.9792175563868204]
[32.8125, 5.479536444877618]
[34.375, 5.227467276792407]
[35.9375, 1.209509470196586]
[37.5, 4.347766065554985]
[39.0625, 5.3112844107318296]
[40.625, 1.5692014438397321]
[42.1875, 5.594024819912611]
[43.75, 2.11341932123028]
[45.3125, 5.18335165579487]
[46.875, 4.823986928176335]
[48.4375, 3.2259423533774148]
[1.5625, 80.92487548940056]
[3.125, 38.5293631476975]
[4.6875, 7.459518703949754]
[6.25, 13.284968659579949]
[7.8125, 16.66727908518443]
[9.375, 1.8480540003802863]
[10.9375, 9.798514471214126]
[12.5, 9.769734570630545]
[14.0625, 4.990838857084746]
[15.625, 5.367609110881297]
[17.1875, 6.111704273060524]
[18.75, 0.6478012840629097]
[20.3125, 3.499734667647845]
[21.875, 4.00670263776568]
[23.4375, 0.9563379593346825]
[25.0, 3.255104233818788]
[26.5625, 4.31679951377804]
[28.125, 3.1975310459274016]
[29.6875, 3.3382823142052525]
[31.25, 2.8188023673778937]
[32.8125, 0.328568236913873]
[34.375, 2.6676153774927203]
[35.9375, 4.776353355037447]
[37.5, 2.5164021611746343]
[39.0625, 1.2647499436615595]
[40.625, 4.631252201023895]
[42.1875, 1.3075119607153285]
[43.75, 2.4907914618782745]
[45.3125, 4.868986393650701]
[46.875, 2.0611286800546433]
[48.4375, 1.993954689274105]
[1.5625, 68.53634571992359]
[3.125, 31.940002154741766]
[4.6875, 16.614590347275357]
[6.25, 1.4453968885825246]
[7.8125, 21.362166290442254]
[9.375, 11.51204075563985]
[10.9375, 4.870872669715895]
[12.5, 7.384111461437693]
[14.0625, 5.327988148531159]
[15.625, 5.140522132682599]
[17.1875, 1.3298916540120145]
[18.75, 3.8975284822599217]
[20.3125, 3.6615144421595702]
[21.875, 3.3295265722587404]
[23.4375, 0.38671525219580744]
[25.0, 2.764940572996098]
[26.5625, 3.96949641882274]
[28.125, 4.361918629487861]
[29.6875, 0.579304017201927]
[31.25, 2.984345589948492]
[32.8125, 4.063162220450738]
[34.375, 1.724786351673075]
[35.9375, 1.8137172035560891]
[37.5, 2.5166384313294747]
[39.0625, 2.911925655564953]
[40.625, 2.7077181746076695]
[42.1875, 2.2990268692493085]
[43.75, 3.41564549906626]
[45.3125, 3.9245334906114686]
[46.875, 1.705090682003186]
[48.4375, 2.0239056180013937]
[1.5625, 56.62483917873548]
[3.125, 21.881342413269856]
[4.6875, 19.98584143317916]
[6.25, 10.357645182359066]
[7.8125, 12.170852171799531]
[9.375, 10.082468106147763]
[10.9375, 11.138829207680134]
[12.5, 8.890119205755434]
[14.0625, 3.2063375746992513]
[15.625, 1.8896664699096413]
[17.1875, 4.952140323848453]
[18.75, 4.575150023052896]
[20.3125, 2.133902207998098]
[21.875, 1.4265363381429033]
[23.4375, 0.9528465657301898]
[25.0, 2.0557652756015212]
[26.5625, 3.098704959085583]
[28.125, 4.165885475367107]
[29.6875, 1.697278296353301]
[31.25, 1.5728894127910167]
[32.8125, 3.8767517526065602]
[34.375, 3.130628075845194]
[35.9375, 3.309338382324132]
[37.5, 1.7746612773203663]
[39.0625, 1.646753535523082]
[40.625, 2.6197151238682914]
[42.1875, 3.158602615830903]
[43.75, 1.89610626509567]
[45.3125, 1.9710161235367543]
[46.875, 3.278650295872199]
[48.4375, 1.8707618770606111]
[1.5625, 55.99661344902162]
[3.125, 21.26784746122979]
[4.6875, 20.398155285168222]
[6.25, 11.506495030405318]
[7.8125, 10.772044342202054]
[9.375, 9.047086339377776]
[10.9375, 10.751004585056391]
[12.5, 10.200730977978838]
[14.0625, 1.2502926430524544]
[15.625, 0.7141469948138545]
[17.1875, 2.8007331135965847]
[18.75, 3.30141461456266]
[20.3125, 1.8722342958792102]
[21.875, 2.172189176493611]
[23.4375, 2.397314886590273]
[25.0, 0.6838352643407613]
[26.5625, 1.3989487451366571]
[28.125, 2.5316353843750528]
[29.6875, 1.9624343278908476]
[31.25, 1.3060282107218815]
[32.8125, 3.345530365951043]
[34.375, 2.3663480666332286]
[35.9375, 2.5562532496217716]
[37.5, 1.1969757296515682]
[39.0625, 1.1916505963919997]
[40.625, 2.7622603922784705]
[42.1875, 2.5689229522131263]
[43.75, 1.510293457595704]
[45.3125, 2.2861312671733436]
[46.875, 3.6272257132060335]
[48.4375, 1.655011460032955]
[1.5625, 61.575152389481886]
[3.125, 26.45722708461331]
[4.6875, 27.746736618113733]
[6.25, 18.75554486417231]
[7.8125, 5.154081061893596]
[9.375, 2.9665628724098863]
[10.9375, 5.074181589155761]
[12.5, 6.787365573667635]
[14.0625, 5.125430551058709]
[15.625, 4.062401246160303]
[17.1875, 6.176361281456961]
[18.75, 5.8598468102986]
[20.3125, 3.7351756375530187]
[21.875, 3.6763736218212895]
[23.4375, 3.368626329177441]
[25.0, 1.5369814046581682]
[26.5625, 2.123942015184369]
[28.125, 3.5170282164231708]
[29.6875, 1.3899223230326017]
[31.25, 1.5506639525898995]
[32.8125, 2.626891770635465]
[34.375, 1.6827490041175603]
[35.9375, 2.9066431669692254]
[37.5, 1.8182576871096718]
[39.0625, 1.2230686500180024]
[40.625, 4.974252884324201]
[42.1875, 4.35437921022217]
[43.75, 2.9152231362040335]
[45.3125, 3.0034623332572923]
[46.875, 2.418929383192501]
[48.4375, 1.0195026603548554]
[1.5625, 67.4768420484787]
[3.125, 29.918833496695722]
[4.6875, 32.43960157783425]
[6.25, 22.409829663812715]
[7.8125, 14.774553569828553]
[9.375, 9.7927009779416]
[10.9375, 11.9764199876312]
[12.5, 10.969604479396187]
[14.0625, 1.7555306755435776]
[15.625, 3.2178572869093536]
[17.1875, 4.5718377658257685]
[18.75, 3.949357500937525]
[20.3125, 2.9429134522259988]
[21.875, 3.2943420663103113]
[23.4375, 2.9244299815995496]
[25.0, 1.5369814046581682]
[26.5625, 2.786518219357689]
[28.125, 4.723508563435555]
